contrast,contrast_label,outcome,omitted_measure_id,leave_one_out_mean_difference,full_sample_mean_difference,lomo_minimum,lomo_maximum,direction_changes_in_any_omission,n_measures_after_omission
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M02,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M03,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M04,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M05,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M06,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M07,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M08,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M09,-0.0008960573476702509,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M10,-0.0022222222222222222,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
normal_debate_minus_independent_ensemble,Normal debate − independent,material_distortion_rate,M11,-0.0031182795698924733,-0.0028064516129032257,-0.0031182795698924733,-0.0008960573476702509,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M02,0.023730138099010638,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M03,0.0362727561563346,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M04,0.034736030354902914,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M05,0.01883189092135171,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M06,0.03164961060181651,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M07,0.03386797479934736,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M08,0.03381010442897699,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M09,0.034736030354902914,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M10,0.03094815156702413,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,claim_weighted_preservation,M11,0.03404158591045846,0.031262427319412624,0.01883189092135171,0.0362727561563346,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M02,0.0275458674287234,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M03,0.03764754735798952,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M04,0.03908432896718493,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M05,0.02259127341162938,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M06,0.035252911342663854,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M07,0.037821702704558674,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M08,0.03809226547512144,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M09,0.03908432896718493,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M10,0.03639615692417418,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,component_weighted_preservation,M11,0.03824257812543408,0.035175896070466436,0.02259127341162938,0.03908432896718493,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M02,0.0055854301530052376,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M03,0.004148648543809835,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M04,0.0055854301530052376,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M05,0.0021132079307830155,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M06,0.0055854301530052376,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M07,0.0055854301530052376,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M08,0.0036013031688782535,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M09,0.003363207930783015,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M10,0.008273602196015991,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,mean_component_distortion_severity,M11,0.006427180994756079,0.005026887137704715,0.0021132079307830155,0.008273602196015991,False,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M02,0.003363207930783015,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M03,0.0019264263215876126,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M04,0.003363207930783015,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M05,-0.00010901429143920713,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M06,0.003363207930783015,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M07,0.003363207930783015,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M08,0.0013790809466560307,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M09,0.003363207930783015,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M10,0.006051379973793767,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,any_distortion_rate,M11,0.004204958772533855,0.0030268871377047133,-0.00010901429143920713,0.006051379973793767,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M02,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M03,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M04,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M05,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M06,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M07,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M08,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M09,0.0,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M10,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
critic_debate_minus_normal_debate,Critic debate − normal debate,material_distortion_rate,M11,0.0022222222222222222,0.002,0.0,0.0022222222222222222,True,9
