measure_id,blind_id,trial_number,trial_id,condition,condition_label,claim_id,component_id,category,preservation_score,distortion_score
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T02,M06-T02-C01,policy_change,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T02,M06-T02-C02,policy_change,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T02,M06-T02-C03,policy_change,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T03,M06-T03-C01,eligible_housing_uses,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T03,M06-T03-C02,eligible_housing_uses,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T03,M06-T03-C03,eligible_housing_uses,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T04,M06-T04-C01,eligible_infrastructure_uses,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T04,M06-T04-C02,eligible_infrastructure_uses,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T05,M06-T05-C01,property_tax_authority,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T05,M06-T05-C02,property_tax_authority,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T05,M06-T05-C03,property_tax_authority,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T06,M06-T06-C01,accountability,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T06,M06-T06-C02,accountability,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T06,M06-T06-C03,accountability,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C01,passage_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C02,passage_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C03,passage_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C04,passage_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C01,local_funding_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C02,local_funding_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C03,local_funding_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C04,local_funding_effect,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T09,M06-T09-C01,borrowing_cost_and_uncertainty,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T09,M06-T09-C02,borrowing_cost_and_uncertainty,1,0
M06,M06-B013,3,M06-trial03,independent_ensemble,Independent ensemble,M06-T09,M06-T09-C03,borrowing_cost_and_uncertainty,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T01,M06-T01-C01,baseline_bond_mechanism,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T01,M06-T01-C02,baseline_bond_mechanism,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T01,M06-T01-C03,baseline_bond_mechanism,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T01,M06-T01-C04,baseline_bond_mechanism,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T02,M06-T02-C01,policy_change,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T02,M06-T02-C02,policy_change,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T02,M06-T02-C03,policy_change,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T03,M06-T03-C01,eligible_housing_uses,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T03,M06-T03-C02,eligible_housing_uses,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T03,M06-T03-C03,eligible_housing_uses,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T04,M06-T04-C01,eligible_infrastructure_uses,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T04,M06-T04-C02,eligible_infrastructure_uses,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T05,M06-T05-C01,property_tax_authority,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T05,M06-T05-C02,property_tax_authority,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T05,M06-T05-C03,property_tax_authority,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T06,M06-T06-C01,accountability,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T06,M06-T06-C02,accountability,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T06,M06-T06-C03,accountability,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T07,M06-T07-C01,passage_effect,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T07,M06-T07-C02,passage_effect,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T07,M06-T07-C03,passage_effect,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T07,M06-T07-C04,passage_effect,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T08,M06-T08-C01,local_funding_effect,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T08,M06-T08-C02,local_funding_effect,0,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T08,M06-T08-C03,local_funding_effect,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T08,M06-T08-C04,local_funding_effect,0,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T09,M06-T09-C01,borrowing_cost_and_uncertainty,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T09,M06-T09-C02,borrowing_cost_and_uncertainty,1,0
M06,M06-B014,2,M06-trial02,normal_debate,Normal debate,M06-T09,M06-T09-C03,borrowing_cost_and_uncertainty,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T01,M06-T01-C01,baseline_bond_mechanism,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T01,M06-T01-C02,baseline_bond_mechanism,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T01,M06-T01-C03,baseline_bond_mechanism,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T01,M06-T01-C04,baseline_bond_mechanism,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T02,M06-T02-C01,policy_change,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T02,M06-T02-C02,policy_change,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T02,M06-T02-C03,policy_change,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T03,M06-T03-C01,eligible_housing_uses,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T03,M06-T03-C02,eligible_housing_uses,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T03,M06-T03-C03,eligible_housing_uses,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T04,M06-T04-C01,eligible_infrastructure_uses,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T04,M06-T04-C02,eligible_infrastructure_uses,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T05,M06-T05-C01,property_tax_authority,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T05,M06-T05-C02,property_tax_authority,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T05,M06-T05-C03,property_tax_authority,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T06,M06-T06-C01,accountability,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T06,M06-T06-C02,accountability,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T06,M06-T06-C03,accountability,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C01,passage_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C02,passage_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C03,passage_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T07,M06-T07-C04,passage_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C01,local_funding_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C02,local_funding_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C03,local_funding_effect,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T08,M06-T08-C04,local_funding_effect,0,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T09,M06-T09-C01,borrowing_cost_and_uncertainty,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T09,M06-T09-C02,borrowing_cost_and_uncertainty,1,0
M06,M06-B015,1,M06-trial01,independent_ensemble,Independent ensemble,M06-T09,M06-T09-C03,borrowing_cost_and_uncertainty,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T01,M06-T01-C01,baseline_bond_mechanism,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T01,M06-T01-C02,baseline_bond_mechanism,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T01,M06-T01-C03,baseline_bond_mechanism,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T01,M06-T01-C04,baseline_bond_mechanism,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T02,M06-T02-C01,policy_change,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T02,M06-T02-C02,policy_change,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T02,M06-T02-C03,policy_change,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T03,M06-T03-C01,eligible_housing_uses,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T03,M06-T03-C02,eligible_housing_uses,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T03,M06-T03-C03,eligible_housing_uses,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T04,M06-T04-C01,eligible_infrastructure_uses,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T04,M06-T04-C02,eligible_infrastructure_uses,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T05,M06-T05-C01,property_tax_authority,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T05,M06-T05-C02,property_tax_authority,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T05,M06-T05-C03,property_tax_authority,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T06,M06-T06-C01,accountability,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T06,M06-T06-C02,accountability,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T06,M06-T06-C03,accountability,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T07,M06-T07-C01,passage_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T07,M06-T07-C02,passage_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T07,M06-T07-C03,passage_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T07,M06-T07-C04,passage_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T08,M06-T08-C01,local_funding_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T08,M06-T08-C02,local_funding_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T08,M06-T08-C03,local_funding_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T08,M06-T08-C04,local_funding_effect,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T09,M06-T09-C01,borrowing_cost_and_uncertainty,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T09,M06-T09-C02,borrowing_cost_and_uncertainty,1,0
M06,M06-B016,2,M06-trial02,critic_debate,Critic debate,M06-T09,M06-T09-C03,borrowing_cost_and_uncertainty,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T01,M07-T01-C01,legal_baseline,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T01,M07-T01-C02,legal_baseline,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T02,M07-T02-C01,work_rules_baseline,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T02,M07-T02-C02,work_rules_baseline,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T02,M07-T02-C03,work_rules_baseline,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T03,M07-T03-C01,work_context,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T03,M07-T03-C02,work_context,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T03,M07-T03-C03,work_context,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T04,M07-T04-C01,constitutional_change,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T04,M07-T04-C02,constitutional_change,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T05,M07-T05-C01,work_refusal_and_credits,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T05,M07-T05-C02,work_refusal_and_credits,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T05,M07-T05-C03,work_refusal_and_credits,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T06,M07-T06-C01,fiscal_uncertainty,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T06,M07-T06-C02,fiscal_uncertainty,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T06,M07-T06-C03,fiscal_uncertainty,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T07,M07-T07-C01,fiscal_mechanisms,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T07,M07-T07-C02,fiscal_mechanisms,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T07,M07-T07-C03,fiscal_mechanisms,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T07,M07-T07-C04,fiscal_mechanisms,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T08,M07-T08-C01,fiscal_magnitude,1,0
M07,M07-B001,1,M07-trial01,normal_debate,Normal debate,M07-T08,M07-T08-C02,fiscal_magnitude,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T01,M07-T01-C01,legal_baseline,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T01,M07-T01-C02,legal_baseline,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T02,M07-T02-C01,work_rules_baseline,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T02,M07-T02-C02,work_rules_baseline,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T02,M07-T02-C03,work_rules_baseline,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T03,M07-T03-C01,work_context,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T03,M07-T03-C02,work_context,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T03,M07-T03-C03,work_context,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T04,M07-T04-C01,constitutional_change,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T04,M07-T04-C02,constitutional_change,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T05,M07-T05-C01,work_refusal_and_credits,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T05,M07-T05-C02,work_refusal_and_credits,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T05,M07-T05-C03,work_refusal_and_credits,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T06,M07-T06-C01,fiscal_uncertainty,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T06,M07-T06-C02,fiscal_uncertainty,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T06,M07-T06-C03,fiscal_uncertainty,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T07,M07-T07-C01,fiscal_mechanisms,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T07,M07-T07-C02,fiscal_mechanisms,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T07,M07-T07-C03,fiscal_mechanisms,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T07,M07-T07-C04,fiscal_mechanisms,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T08,M07-T08-C01,fiscal_magnitude,1,0
M07,M07-B002,4,M07-trial04,independent_ensemble,Independent ensemble,M07-T08,M07-T08-C02,fiscal_magnitude,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T01,M07-T01-C01,legal_baseline,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T01,M07-T01-C02,legal_baseline,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T02,M07-T02-C01,work_rules_baseline,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T02,M07-T02-C02,work_rules_baseline,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T02,M07-T02-C03,work_rules_baseline,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T03,M07-T03-C01,work_context,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T03,M07-T03-C02,work_context,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T03,M07-T03-C03,work_context,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T04,M07-T04-C01,constitutional_change,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T04,M07-T04-C02,constitutional_change,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T05,M07-T05-C01,work_refusal_and_credits,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T05,M07-T05-C02,work_refusal_and_credits,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T05,M07-T05-C03,work_refusal_and_credits,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T06,M07-T06-C01,fiscal_uncertainty,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T06,M07-T06-C02,fiscal_uncertainty,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T06,M07-T06-C03,fiscal_uncertainty,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T07,M07-T07-C01,fiscal_mechanisms,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T07,M07-T07-C02,fiscal_mechanisms,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T07,M07-T07-C03,fiscal_mechanisms,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T07,M07-T07-C04,fiscal_mechanisms,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T08,M07-T08-C01,fiscal_magnitude,1,0
M07,M07-B003,3,M07-trial03,critic_debate,Critic debate,M07-T08,M07-T08-C02,fiscal_magnitude,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T01,M07-T01-C01,legal_baseline,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T01,M07-T01-C02,legal_baseline,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T02,M07-T02-C01,work_rules_baseline,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T02,M07-T02-C02,work_rules_baseline,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T02,M07-T02-C03,work_rules_baseline,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T03,M07-T03-C01,work_context,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T03,M07-T03-C02,work_context,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T03,M07-T03-C03,work_context,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T04,M07-T04-C01,constitutional_change,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T04,M07-T04-C02,constitutional_change,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T05,M07-T05-C01,work_refusal_and_credits,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T05,M07-T05-C02,work_refusal_and_credits,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T05,M07-T05-C03,work_refusal_and_credits,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T06,M07-T06-C01,fiscal_uncertainty,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T06,M07-T06-C02,fiscal_uncertainty,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T06,M07-T06-C03,fiscal_uncertainty,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T07,M07-T07-C01,fiscal_mechanisms,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T07,M07-T07-C02,fiscal_mechanisms,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T07,M07-T07-C03,fiscal_mechanisms,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T07,M07-T07-C04,fiscal_mechanisms,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T08,M07-T08-C01,fiscal_magnitude,1,0
M07,M07-B004,4,M07-trial04,critic_debate,Critic debate,M07-T08,M07-T08-C02,fiscal_magnitude,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T01,M07-T01-C01,legal_baseline,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T01,M07-T01-C02,legal_baseline,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T02,M07-T02-C01,work_rules_baseline,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T02,M07-T02-C02,work_rules_baseline,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T02,M07-T02-C03,work_rules_baseline,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T03,M07-T03-C01,work_context,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T03,M07-T03-C02,work_context,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T03,M07-T03-C03,work_context,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T04,M07-T04-C01,constitutional_change,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T04,M07-T04-C02,constitutional_change,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T05,M07-T05-C01,work_refusal_and_credits,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T05,M07-T05-C02,work_refusal_and_credits,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T05,M07-T05-C03,work_refusal_and_credits,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T06,M07-T06-C01,fiscal_uncertainty,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T06,M07-T06-C02,fiscal_uncertainty,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T06,M07-T06-C03,fiscal_uncertainty,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T07,M07-T07-C01,fiscal_mechanisms,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T07,M07-T07-C02,fiscal_mechanisms,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T07,M07-T07-C03,fiscal_mechanisms,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T07,M07-T07-C04,fiscal_mechanisms,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T08,M07-T08-C01,fiscal_magnitude,1,0
M07,M07-B005,2,M07-trial02,critic_debate,Critic debate,M07-T08,M07-T08-C02,fiscal_magnitude,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T01,M07-T01-C01,legal_baseline,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T01,M07-T01-C02,legal_baseline,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T02,M07-T02-C01,work_rules_baseline,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T02,M07-T02-C02,work_rules_baseline,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T02,M07-T02-C03,work_rules_baseline,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T03,M07-T03-C01,work_context,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T03,M07-T03-C02,work_context,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T03,M07-T03-C03,work_context,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T04,M07-T04-C01,constitutional_change,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T04,M07-T04-C02,constitutional_change,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T05,M07-T05-C01,work_refusal_and_credits,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T05,M07-T05-C02,work_refusal_and_credits,1,0
M07,M07-B006,2,M07-trial02,independent_ensemble,Independent ensemble,M07-T05,M07-T05-C03,work_refusal_and_credits,1,0
